eval,gen,hv,igd+,icmop,cv,run
100.0,1.0,0.0,,-1.4849411096443492,0.4849411096443492,1.0
400.0,4.0,0.0,,-1.365740659774045,0.3657406597740449,1.0
700.0,7.0,0.0065435351090569,0.6873514397084295,0.0065435351090569,0.0,1.0
1000.0,10.0,0.1771545986090631,0.3559639788510467,0.1771545986090631,0.0,1.0
1300.0,13.0,0.2027511911770132,0.2942748600550643,0.2027511911770132,0.0,1.0
1600.0,16.0,0.2998038758940289,0.1878620172153106,0.2998038758940289,0.0,1.0
1700.0,17.0,0.3107443855443589,0.1847654648936699,0.3107443855443589,0.0,1.0
2000.0,20.0,0.2896315412579445,0.1934933517032393,0.2896315412579445,0.0,1.0
2200.0,22.0,0.2641863988607148,0.166264728433088,0.2641863988607148,0.0,1.0
2300.0,23.0,0.2778929512932557,0.1671012920594806,0.2778929512932557,0.0,1.0
2400.0,24.0,0.2641863988607148,0.166264728433088,0.2641863988607148,0.0,1.0
2500.0,25.0,0.2737691525583187,0.155763632518298,0.2737691525583187,0.0,1.0
2700.0,27.0,0.2897382091233366,0.1554067915653176,0.2897382091233366,0.0,1.0
2800.0,28.0,0.2788595912854065,0.1510570293700249,0.2788595912854065,0.0,1.0
3000.0,30.0,0.3054717731466944,0.1344656395625083,0.3054717731466944,0.0,1.0
3300.0,33.0,0.2662681737493207,0.154521837714237,0.2662681737493207,0.0,1.0
3400.0,34.0,0.3176735667398665,0.1397127647446437,0.3176735667398665,0.0,1.0
3600.0,36.0,0.3359378756262823,0.1166395723418474,0.3359378756262823,0.0,1.0
3900.0,39.0,0.3318685814219095,0.1184305119499167,0.3318685814219095,0.0,1.0
4100.0,41.0,0.2800703185521843,0.1599027464028426,0.2800703185521843,0.0,1.0
4300.0,43.0,0.2837546628380015,0.169724837972181,0.2837546628380015,0.0,1.0
4400.0,44.0,0.3042398566129953,0.1544543883931154,0.3042398566129953,0.0,1.0
4500.0,45.0,0.3149944934333245,0.1459537957853404,0.3149944934333245,0.0,1.0
4600.0,46.0,0.2949843365165182,0.1389971320117523,0.2949843365165182,0.0,1.0
