eval,gen,hv,igd+,icmop,cv,run
20000.0,200.0,0.1034521730405554,0.4651113318221171,0.1034521730405554,0.0,1.0
20000.0,200.0,0.1535321807318093,0.4376745835276531,0.1535321807318093,0.0,2.0
20000.0,200.0,0.117707342162514,0.4664555866088471,0.117707342162514,0.0,3.0
20000.0,200.0,0.0875513897566905,0.4631842234830086,0.0875513897566905,0.0,4.0
20000.0,200.0,0.1453699199585783,0.4383342605636372,0.1453699199585783,0.0,5.0
20000.0,200.0,0.0902672291398956,0.4896196374577442,0.0902672291398956,0.0,6.0
20000.0,200.0,0.1562528342817709,0.4376106747999716,0.1562528342817709,0.0,7.0
20000.0,200.0,0.1283192898812605,0.4336585921238193,0.1283192898812605,0.0,8.0
20000.0,200.0,0.0860507409049341,0.4770761683198674,0.0860507409049341,0.0,9.0
20000.0,200.0,0.127731149245509,0.4338879466155789,0.127731149245509,0.0,10.0
20000.0,200.0,0.0718334446970458,0.4752315940766211,0.0718334446970458,0.0,11.0
20000.0,200.0,0.0913135510647909,0.4591158930550514,0.0913135510647909,0.0,12.0
20000.0,200.0,0.0757323781057213,0.2944571294668689,0.0757323781057213,0.0,13.0
20000.0,200.0,0.0775995083683646,0.4723016950373881,0.0775995083683646,0.0,14.0
20000.0,200.0,0.1136585555721059,0.466305723877008,0.1136585555721059,0.0,15.0
