eval,gen,hv,igd+,icmop,cv,run
20000.0,200.0,0.7782168365383495,0.0186145004665414,0.7782168365383495,0.0,1.0
20000.0,200.0,0.8462416010726207,0.0016643514234389,0.8462416010726207,0.0,2.0
20000.0,200.0,0.8230848072002954,0.0039504760131024,0.8230848072002954,0.0,3.0
20000.0,200.0,0.7870777462104074,0.0160072389685844,0.7870777462104074,0.0,4.0
20000.0,200.0,0.8586018441507541,0.0012317945442785,0.8586018441507541,0.0,5.0
20000.0,200.0,0.8498262331868023,0.0047757617218342,0.8498262331868023,0.0,6.0
20000.0,200.0,0.8590856648363439,0.0006687824142098,0.8590856648363439,0.0,7.0
20000.0,200.0,0.8035220024893258,0.0109248651659655,0.8035220024893258,0.0,8.0
20000.0,200.0,0.7943141158460992,0.0130914419483119,0.7943141158460992,0.0,9.0
20000.0,200.0,0.8606578257668591,0.000774472390973,0.8606578257668591,0.0,10.0
20000.0,200.0,0.8381637888880185,0.0083246489435848,0.8381637888880185,0.0,11.0
20000.0,200.0,0.8592870790187382,0.0008809305616023,0.8592870790187382,0.0,12.0
20000.0,200.0,0.8229573840107735,0.0039133944538185,0.8229573840107735,0.0,13.0
20000.0,200.0,0.848476219991838,0.0060273191661485,0.848476219991838,0.0,14.0
20000.0,200.0,0.8020687884040818,0.0114363364515351,0.8020687884040818,0.0,15.0
